iid,iid_clean,gender,wave,round,position,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,from,zipcode,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,satis_2,length,numdat_2,you_call,them_cal,date_3,numdat_3,num_in_3
174,174.8,0,8,10,1,192,0,-0.03,0,24,2,19.57,19.57,15.22,17.39,15.22,13.04,0,3,8,8,4,6,3,4,5,2,29,International Affairs/Finance,8,,4,1,1,Pennsylvania,"19,087",4,5,3,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,9,10,8,8,6,1,6,5,6,7,7,7,7,8,2,7,1,3,0,1,0,,
174,174.8,0,8,10,1,193,0,0.37,1,25,4,20.93,16.28,23.26,16.28,11.63,11.63,0,3,9,7,5,6,6,7,6,2,29,International Affairs/Finance,8,,4,1,1,Pennsylvania,"19,087",4,5,3,5,4,6,6,8,8,4,4,6,8,4,6,5,9,9,6,5,5,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,9,10,8,8,6,1,6,5,6,7,7,7,7,8,2,7,1,3,0,1,0,,
175,175.8,0,8,10,10,184,0,0.41,0,34,2,16.67,16.67,16.67,16.67,16.67,16.67,0,7,10,10,7,10,8,5,9,1,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,1,7,7,7,7,7,7,6,6,1,5,3,1,0,0,0,,
175,175.8,0,8,10,10,185,0,0.56,0,25,4,16.98,15.09,16.98,16.98,18.87,15.09,0,3,8,8,4,7,6,2,6,1,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,0,2,7,7,5,7,2,2,7,2,5,3,1,0,0,0,,
175,175.8,0,8,10,10,186,0,0.48,0,24,4,19.44,19.44,22.22,16.67,11.11,11.11,1,7,6,6,6,5,7,6,5,2,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,0,2,8,8,7,8,6,4,7,2,5,3,1,0,0,0,,
175,175.8,0,8,10,10,187,0,0.45,0,26,2,16.98,16.98,18.87,16.98,13.21,16.98,0,6,,10,5,,,3,2,2,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,0,4,6,7,7,6,7,4,5,2,5,3,1,0,0,0,,
175,175.8,0,8,10,10,188,1,0.43,0,21,2,15.56,11.11,22.22,15.56,20,15.56,1,6,5,6,5,5,5,4,2,2,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,1,4,7,7,7,7,7,5,6,2,5,3,1,0,0,0,,
175,175.8,0,8,10,10,189,0,0.1,1,27,6,16.98,16.98,16.98,16.98,16.98,15.09,0,6,6,5,5,4,5,6,2,2,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,1,4,7,7,6,6,7,7,7,2,5,3,1,0,0,0,,
175,175.8,0,8,10,10,190,1,0.05,0,25,2,15.56,20,20,20,13.33,11.11,1,9,8,8,9,8,10,7,5,1,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,1,7,8,7,7,5,7,7,7,7,5,3,1,0,0,0,,
175,175.8,0,8,10,10,191,0,0.65,0,28,2,20.45,20.45,20.45,18.18,18.18,2.27,0,5,9,8,7,8,8,5,7,2,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,1,1,7,8,8,8,8,8,8,8,5,3,1,0,0,0,,
175,175.8,0,8,10,10,192,0,0.05,0,24,2,19.57,19.57,15.22,17.39,15.22,13.04,0,4,8,7,6,4,5,6,9,2,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,0,1,5,7,8,7,8,7,5,2,5,3,1,0,0,0,,
175,175.8,0,8,10,10,193,1,0.39,0,25,4,20.93,16.28,23.26,16.28,11.63,11.63,1,5,8,8,6,8,9,8,8,1,23,International Affairs,13,,6,5,8,Ohio,"43,220",2,3,1,8,2,6,8,7,7,3,3,6,6,5,6,5,6,9,5,3,7,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20,17.78,15.56,7,10,8,8,9,1,4,6,7,6,7,7,4,7,1,5,3,1,0,0,0,,
176,176.8,0,8,10,7,184,1,0.48,0,34,2,16.67,16.67,16.67,16.67,16.67,16.67,1,10,10,10,7,10,6,9,7,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,1,7,7,8,6,7,5,6,3,2,3,3,1,,,,,
176,176.8,0,8,10,7,185,0,0.16,1,25,4,16.98,15.09,16.98,16.98,18.87,15.09,0,3,8,8,4,7,6,2,8,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,0,6,5,6,6,7,4,6,2,2,3,3,1,,,,,
176,176.8,0,8,10,7,186,1,0.5,1,24,4,19.44,19.44,22.22,16.67,11.11,11.11,1,8,7,7,6,7,8,7,6,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,1,7,8,7,6,5,6,7,5,2,3,3,1,,,,,
176,176.8,0,8,10,7,187,0,0.44,0,26,2,16.98,16.98,18.87,16.98,13.21,16.98,0,,,,,,,,,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,0,5,5,5,5,5,5,2,1,2,3,3,1,,,,,
176,176.8,0,8,10,7,188,0,0.43,0,21,2,15.56,11.11,22.22,15.56,20,15.56,0,6,5,7,5,5,7,4,2,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,0,7,5,6,8,6,4,4,2,2,3,3,1,,,,,
176,176.8,0,8,10,7,189,0,-0.05,0,27,6,16.98,16.98,16.98,16.98,16.98,15.09,0,8,8,5,6,4,5,7,2,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,0,6,7,7,5,5,3,5,1,2,3,3,1,,,,,
176,176.8,0,8,10,7,190,0,-0.34,0,25,2,15.56,20,20,20,13.33,11.11,1,9,,8,7,9,3,7,5,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,0,8,7,6,8,6,2,7,2,2,3,3,1,,,,,
176,176.8,0,8,10,7,191,1,0.32,0,28,2,20.45,20.45,20.45,18.18,18.18,2.27,1,7,8,7,7,8,7,6,7,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,1,8,6,7,8,7,6,5,5,2,3,3,1,,,,,
176,176.8,0,8,10,7,192,0,-0.47,0,24,2,19.57,19.57,15.22,17.39,15.22,13.04,0,7,8,9,3,9,3,5,2,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,1,8,7,9,6,7,7,7,4,2,3,3,1,,,,,
176,176.8,0,8,10,7,193,0,0.4,1,25,4,20.93,16.28,23.26,16.28,11.63,11.63,0,6,9,9,3,9,6,5,7,2,28,MBA,8,,4,10,1,California,"92,602",2,6,3,7,6,5,10,10,9,7,4,4,5,5,8,8,8,8,6,3,7,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,6,9,7,8,6,1,7,8,8,6,7,6,7,5,2,3,3,1,,,,,
177,177.8,0,8,10,4,184,0,0.07,1,34,2,16.67,16.67,16.67,16.67,16.67,16.67,0,8,10,10,10,10,10,9,8,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,1,5,7,7,5,6,5,6,5,2,6,3,1,,,,,
177,177.8,0,8,10,4,185,0,0.31,0,25,4,16.98,15.09,16.98,16.98,18.87,15.09,0,2,9,9,8,9,5,6,10,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,0,2,3,3,3,5,2,2,2,2,6,3,1,,,,,
177,177.8,0,8,10,4,186,0,-0.06,0,24,4,19.44,19.44,22.22,16.67,11.11,11.11,0,5,5,7,8,5,2,4,2,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,0,2,6,7,2,4,2,3,5,2,6,3,1,,,,,
177,177.8,0,8,10,4,187,0,0.14,1,26,2,16.98,16.98,18.87,16.98,13.21,16.98,0,4,,,,,,5,9,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,0,4,6,7,5,,4,4,5,1,6,3,1,,,,,
177,177.8,0,8,10,4,188,0,-0.13,1,21,2,15.56,11.11,22.22,15.56,20,15.56,0,3,4,5,5,5,5,2,1,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,0,1,6,6,3,4,2,3,5,2,6,3,1,,,,,
177,177.8,0,8,10,4,189,0,0.05,0,27,6,16.98,16.98,16.98,16.98,16.98,15.09,0,5,6,6,5,9,5,5,7,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,0,4,6,6,3,5,4,5,4,2,6,3,1,,,,,
177,177.8,0,8,10,4,190,0,-0.03,1,25,2,15.56,20,20,20,13.33,11.11,0,5,,5,8,5,,4,5,1,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,1,6,7,7,8,8,3,7,5,1,6,3,1,,,,,
177,177.8,0,8,10,4,191,0,0.14,1,28,2,20.45,20.45,20.45,18.18,18.18,2.27,0,5,7,7,6,6,6,5,6,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,1,7,7,7,6,8,7,7,6,2,6,3,1,,,,,
177,177.8,0,8,10,4,192,0,0.07,1,24,2,19.57,19.57,15.22,17.39,15.22,13.04,0,6,8,6,7,9,4,6,8,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,1,7,7,8,8,8,7,7,6,2,6,3,1,,,,,
177,177.8,0,8,10,4,193,0,0.58,0,25,4,20.93,16.28,23.26,16.28,11.63,11.63,0,6,8,8,6,8,7,8,7,2,22,international affairs/international finance,13,,2,8,3,"San Diego, CA","92,120",2,5,2,5,9,6,8,6,4,2,3,7,9,7,6,7,3,4,5,1,6,15.09,16.98,16.98,16.98,18.87,15.09,25,15,15,17.5,12.5,15,9,9,8,9,9,0,5,7,7,6,7,5,6,5,2,6,3,1,,,,,
178,178.8,0,8,10,8,184,0,0.64,0,34,2,16.67,16.67,16.67,16.67,16.67,16.67,1,8,10,10,8,9,7,8,6,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0,5,7,7,5,,4,7,2,1,6,3,3,,,,,
178,178.8,0,8,10,8,185,0,0.4,1,25,4,16.98,15.09,16.98,16.98,18.87,15.09,0,3,7,7,6,8,9,7,9,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,7,7,7,6,,,5,6,2,6,3,3,,,,,
178,178.8,0,8,10,8,186,1,0.51,1,24,4,19.44,19.44,22.22,16.67,11.11,11.11,1,5,6,6,2,,5,3,3,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,5,7,7,5,,,6,7,2,6,3,3,,,,,
178,178.8,0,8,10,8,187,0,0.41,0,26,2,16.98,16.98,18.87,16.98,13.21,16.98,0,,,,,,,,,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0,4,7,7,5,,,4,5,2,6,3,3,,,,,
178,178.8,0,8,10,8,188,0,0.41,0,21,2,15.56,11.11,22.22,15.56,20,15.56,1,5,5,6,5,5,5,3,1,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0,5,6,7,5,,,5,6,2,6,3,3,,,,,
178,178.8,0,8,10,8,189,0,-0.02,0,27,6,16.98,16.98,16.98,16.98,16.98,15.09,0,5,8,8,5,5,6,6,5,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,7,7,7,5,,,6,6,2,6,3,3,,,,,
178,178.8,0,8,10,8,190,0,0.01,0,25,2,15.56,20,20,20,13.33,11.11,0,3,9,8,9,,9,5,5,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,7,5,7,7,5,,6,5,2,6,3,3,,,,,
178,178.8,0,8,10,8,191,0,0.51,0,28,2,20.45,20.45,20.45,18.18,18.18,2.27,0,5,8,7,7,5,5,6,7,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,8,7,7,7,7,,7,7,2,6,3,3,,,,,
178,178.8,0,8,10,8,192,0,-0.11,0,24,2,19.57,19.57,15.22,17.39,15.22,13.04,0,4,7,6,6,6,4,5,4,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0,6,6,7,5,,,5,4,2,6,3,3,,,,,
178,178.8,0,8,10,8,193,0,0.27,1,25,4,20.93,16.28,23.26,16.28,11.63,11.63,0,3,9,9,6,10,9,8,8,2,35,Health policy,3,,4,5,5,New York,,2,4,2,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,7,8,8,,,,8,8,2,6,3,3,,,,,
179,179.8,0,8,10,9,184,0,0.38,0,34,2,16.67,16.67,16.67,16.67,16.67,16.67,1,10,10,10,10,10,5,8,5,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,3,7,6,4,6,7,2,5,2,1,1,3,,,,,
179,179.8,0,8,10,9,185,0,0.41,0,25,4,16.98,15.09,16.98,16.98,18.87,15.09,1,8,8,9,9,9,10,10,10,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,4,6,6,5,6,6,2,5,2,1,1,3,,,,,
179,179.8,0,8,10,9,186,0,0.36,0,24,4,19.44,19.44,22.22,16.67,11.11,11.11,1,7,7,7,8,7,6,6,6,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,4,8,7,6,6,7,3,5,2,1,1,3,,,,,
179,179.8,0,8,10,9,187,0,0.41,0,26,2,16.98,16.98,18.87,16.98,13.21,16.98,1,7,7,7,8,,,7,9,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,4,8,7,6,6,7,3,5,2,1,1,3,,,,,
179,179.8,0,8,10,9,188,0,0.46,0,21,2,15.56,11.11,22.22,15.56,20,15.56,0,7,6,6,6,5,6,3,1,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,4,8,7,6,7,6,3,5,2,1,1,3,,,,,
179,179.8,0,8,10,9,189,0,0.13,0,27,6,16.98,16.98,16.98,16.98,16.98,15.09,0,7,8,8,8,8,7,8,7,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,4,8,7,5,7,7,5,5,2,1,1,3,,,,,
179,179.8,0,8,10,9,190,1,0.22,0,25,2,15.56,20,20,20,13.33,11.11,1,10,8,10,9,9,5,9,5,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,1,7,6,7,7,7,7,7,7,2,1,1,3,,,,,
179,179.8,0,8,10,9,191,0,0.45,0,28,2,20.45,20.45,20.45,18.18,18.18,2.27,1,8,8,9,8,8,6,7,6,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,4,7,6,4,6,5,4,5,2,1,1,3,,,,,
179,179.8,0,8,10,9,192,0,-0.02,0,24,2,19.57,19.57,15.22,17.39,15.22,13.04,1,7,7,8,8,6,4,7,9,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,6,6,6,6,5,4,4,5,2,1,1,3,,,,,
179,179.8,0,8,10,9,193,0,0.41,0,25,4,20.93,16.28,23.26,16.28,11.63,11.63,1,9,9,9,8,8,8,9,6,2,30,English and Comp Lit,6,,3,5,1,California,"91,011",1,6,3,5,5,10,10,7,7,5,1,7,10,1,8,8,7,9,10,9,2,19.15,21.28,17.02,17.02,12.77,12.77,22.73,13.64,18.18,22.73,11.36,11.36,8,10,6,8,10,0,5,7,7,8,8,7,5,5,2,1,1,3,,,,,
180,180.8,0,8,10,2,184,1,0.24,0,34,2,16.67,16.67,16.67,16.67,16.67,16.67,1,10,9,8,8,9,9,6,6,2,24,international finance and business,8,,4,2,2,taiwan,"8,820",6,4,2,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,15.38,17.31,17.31,19.23,13.46,17.31,18.6,18.6,11.63,23.26,11.63,16.28,9,9,10,9,9,1,7,8,7,8,7,6,8,8,2,7,1,1,0,1,1,1,
180,180.8,0,8,10,2,185,0,0.16,1,25,4,16.98,15.09,16.98,16.98,18.87,15.09,1,9,10,8,8,8,5,9,10,2,24,international finance and business,8,,4,2,2,taiwan,"8,820",6,4,2,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,15.38,17.31,17.31,19.23,13.46,17.31,18.6,18.6,11.63,23.26,11.63,16.28,9,9,10,9,9,0,4,4,4,3,3,3,3,3,2,7,1,1,0,1,1,1,
180,180.8,0,8,10,2,186,0,0.34,1,24,4,19.44,19.44,22.22,16.67,11.11,11.11,1,7,7,,,,,6,6,2,24,international finance and business,8,,4,2,2,taiwan,"8,820",6,4,2,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,15.38,17.31,17.31,19.23,13.46,17.31,18.6,18.6,11.63,23.26,11.63,16.28,9,9,10,9,9,0,6,7,7,5,5,6,7,7,2,7,1,1,0,1,1,1,
180,180.8,0,8,10,2,187,0,-0.4,0,26,2,16.98,16.98,18.87,16.98,13.21,16.98,1,,,7,7,,,7,9,2,24,international finance and business,8,,4,2,2,taiwan,"8,820",6,4,2,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,15.38,17.31,17.31,19.23,13.46,17.31,18.6,18.6,11.63,23.26,11.63,16.28,9,9,10,9,9,0,5,5,5,5,5,4,5,5,2,7,1,1,0,1,1,1,
180,180.8,0,8,10,2,188,0,-0.07,0,21,2,15.56,11.11,22.22,15.56,20,15.56,1,8,8,5,8,5,8,6,2,2,24,international finance and business,8,,4,2,2,taiwan,"8,820",6,4,2,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,15.38,17.31,17.31,19.23,13.46,17.31,18.6,18.6,11.63,23.26,11.63,16.28,9,9,10,9,9,0,7,8,8,7,8,5,7,7,2,7,1,1,0,1,1,1,
180,180.8,0,8,10,2,189,0,-0.27,0,27,6,16.98,16.98,16.98,16.98,16.98,15.09,0,6,8,8,6,6,5,6,7,2,24,international finance and business,8,,4,2,2,taiwan,"8,820",6,4,2,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,15.38,17.31,17.31,19.23,13.46,17.31,18.6,18.6,11.63,23.26,11.63,16.28,9,9,10,9,9,0,7,6,7,6,6,5,6,6,2,7,1,1,0,1,1,1,
180,180.8,0,8,10,2,190,0,0.13,0,25,2,15.56,20,20,20,13.33,11.11,1,7,5,7,7,,,6,4,2,24,international finance and business,8,,4,2,2,taiwan,"8,820",6,4,2,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,15.38,17.31,17.31,19.23,13.46,17.31,18.6,18.6,11.63,23.26,11.63,16.28,9,9,10,9,9,0,8,7,7,8,7,6,7,7,2,7,1,1,0,1,1,1,
